Document Date,Document Number,Type,Brakes Code,Product / Ingredient,Qty Case,Qty Split,Unit Price,VAT Rate,Net Value,Category,Subcategory,PO,Source,Credit Ref Invoice
2024-07-13,9335020409,INVOICE,132671,Applewood Smoky Vegan Slices      1x200g,2,,2.43,0.00%,4.86,Other food,Other food,,Invoice CSV,
2024-07-13,9335020409,INVOICE,33829,"Brake 12 Thin & Crispy Pizza Base  1x18""",1,,17.27,0.00%,17.27,Other food,Other food,,Invoice CSV,
2024-07-13,9335020409,INVOICE,4768,Brake Cauliflower Florets 30-70mm  2.5kg,3,,6.62,0.00%,19.86,Other food,Other food,,Invoice CSV,
2024-07-13,9335020409,INVOICE,4794,Brake Diced Mixed Peppers (Rd/Grn) 1.5kg,4,,8.13,0.00%,32.52,Other food,Other food,,Invoice CSV,
2024-07-13,9335020409,INVOICE,301,Brakes Caster Sugar               1x25kg,1,,36.38,0.00%,36.38,Other food,Other food,,Invoice CSV,
2024-07-13,9335020409,INVOICE,74153,Brakes Margarine                     2kg,2,,4.38,0.00%,8.76,Other food,Other food,,Invoice CSV,
2024-07-13,9335020409,INVOICE,78252,Butter Portions                    6x100,1,,34.09,0.00%,34.09,Other food,Other food,,Invoice CSV,
2024-07-13,9335020409,INVOICE,128101,Cauldron Tofu                     6x396g,5,,13.24,0.00%,66.2,Other food,Other food,,Invoice CSV,
2024-07-13,9335020409,INVOICE,149597,Dr Oetker Prof GF Baking Powder   1x500g,3,,3.09,0.00%,9.27,Other food,Other food,,Invoice CSV,
2024-07-13,9335020409,INVOICE,350101,Icing Sugar (310)                  1x3kg,2,,6.22,0.00%,12.44,Other food,Other food,,Invoice CSV,
2024-07-13,9335020409,INVOICE,119645,Kalamata Olives (Whole)            1x1kg,2,,10.36,0.00%,20.72,Other food,Other food,,Invoice CSV,
2024-07-13,9335020409,INVOICE,31817,LaBo Banqueting Roll Selection      3x25,3,,15.62,0.00%,46.86,Other food,Other food,,Invoice CSV,
2024-07-13,9335020409,INVOICE,134915,LaBo Handcrafted Sourdough Roll     1x40,2,,18.99,0.00%,37.98,Other food,Other food,,Invoice CSV,
2024-07-13,9335020409,INVOICE,119646,Nocellara Olives (Whole)           1x1kg,2,,11.58,0.00%,23.16,Other food,Other food,,Invoice CSV,
2024-07-13,9335020409,INVOICE,34415,Penne Rigate                     4x2.5kg,1,,29.51,0.00%,29.51,Other food,Other food,,Invoice CSV,
2024-07-13,9335020409,INVOICE,33846,Sys Class 8 P/Apple Slices in Syrup 822g,2,,5.1,0.00%,10.2,Other food,Other food,,Invoice CSV,
2024-07-13,9335020409,INVOICE,5946,Sysco Classic Cornflour         1x3.5kg,2,,7.6,0.00%,15.2,Other food,Other food,,Invoice CSV,
2024-07-13,9335020409,INVOICE,4266,Sysco Classic Extra Thin Fries   4x2.5kg,4,,18.64,0.00%,74.56,Other food,Other food,,Invoice CSV,
2024-07-13,9335020409,INVOICE,33947,Sysco Premium Petit Pois           1.5kg,2,,5.9,0.00%,11.8,Other food,Other food,,Invoice CSV,
2024-07-13,9335020409,INVOICE,102078,Tilda Easy Cook Basmati Wild Rice  1x4kg,1,,22.24,0.00%,22.24,Other food,Other food,,Invoice CSV,
2024-07-18,9335022713,INVOICE,136157,Ardo Avocado Halves                1x1kg,6,,6.49,0.00%,38.94,Other food,Other food,,Invoice CSV,
2024-07-18,9335022713,INVOICE,67485,Delifrance Vegan Croissant (19401)  1x56,1,,22.46,0.00%,22.46,Other food,Other food,,Invoice CSV,
2024-07-18,9335022713,INVOICE,129927,Sysco ClassicOlive Pomace Oil Blend 5ltr,2,,13.89,0.00%,27.78,Other food,Other food,,Invoice CSV,
2024-07-18,9335022713,INVOICE,135327,Tofoo Co Organic Naked Tofu        1x1kg,10,,5.68,0.00%,56.8,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,87722,Black Ex Heavy Duty Sacks (PB114)  1x100,2,,22.31,20.00%,44.62,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,4111,Brake Fruits Of The Forest Mix       1kg,4,,6.18,0.00%,24.72,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,71256,Brake Mild Cheddar Chese Slice    1x500g,4,,8.29,0.00%,33.16,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,4793,Brake Sliced Mixed Peppers         1.5kg,6,,4.13,0.00%,24.78,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,35379,Brakes Tortilla Chips            14x475g,1,,25.04,0.00%,25.04,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,135233,Bridor Vegan RTB Cherry Crown       1x48,1,,29.15,0.00%,29.15,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,135232,Bridor Vegan RTB Orange HNut Crown  1x48,1,,26.49,0.00%,26.49,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,135231,Bridor Vegan RTB Vanilla HNut Crown 1x48,1,,26.7,0.00%,26.7,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,67485,Delifrance Vegan Croissant (19401)  1x56,3,,22.46,0.00%,67.38,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,133682,Dr Oetker Nat Sicilian Lem Extrct 6x35ml,1,,7.7,0.00%,7.7,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,133685,Dr Oetker Vanilla Extract         6x95ml,1,,21.66,0.00%,21.66,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,18421,G V Dairy Full Fat Soft Cheese 1x2kg,4,,8.61,0.00%,34.44,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,350101,Icing Sugar (310)                  1x3kg,4,,6.22,0.00%,24.88,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,4381,LaBo 10 Flour Tortillas           4x18,2,,11.58,0.00%,23.16,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,4300,LaBo Naan Bread                 24x100g,6,,8.7,0.00%,52.2,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,3625,"LaBo Sesame Seed Bun 5            1x48""",2,,8.2,0.00%,16.4,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,135584,Northwood Blue CFeed 2ply CL2B806EDS 1x6,3,,8.78,20.00%,26.34,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,13007,Peppers Red PK                       5kg,1,,16.65,0.00%,16.65,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,324,Plain Chocolate Drops              1x3kg,1,,19.72,0.00%,19.72,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,74597,Rowan Glen Low Fat Mix Tray      12x125g,2,,6.83,0.00%,13.66,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,526841,Set Soured Cream                   1x1kg,3,,4.31,0.00%,12.93,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,135419,Sheese Mature Cheddar Slice Vegan    1kg,2,,11.8,0.00%,23.6,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,121379,Sysco Classic Table Salt (33706)   1x6kg,1,,10.07,0.00%,10.07,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,135327,Tofoo Co Organic Naked Tofu        1x1kg,12,,5.68,0.00%,68.16,Other food,Other food,,Invoice CSV,
2024-07-20,9335024027,INVOICE,131602,Violife Original Sliced          1x200g,6,,2.11,0.00%,12.66,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,119260,Ardo Quinoa                        1x1kg,10,,3.95,0.00%,39.5,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,70215,Brake Double Cream Fresh  RT    1x2.27L,2,,7.89,0.00%,15.78,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,5952,Brakes Dried Chick Peas            1x3kg,4,,10.94,0.00%,43.76,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,1202,Brakes Peach Slice Syrup   1x2.6kg (KC3),3,,8.13,0.00%,24.39,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,5552,Brakes Solid Pack Apples    1x2.6kg(KC3),6,,4.17,0.00%,25.02,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,132721,Curtis Chia Seeds                 1x450g,4,,2.58,0.00%,10.32,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,18421,G V Dairy Full Fat Soft Cheese 1x2kg,3,,8.61,0.00%,25.83,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,148781,Global Hacienda Soya Beans         1x1kg,5,,5.39,0.00%,26.95,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,135399,Golden Chef Salted Tortilla Chip 12x300g,1,,16.05,0.00%,16.05,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,4115,Greens Branded Blackcurrants         1kg,6,,7.49,0.00%,44.94,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,71035,Halloumi Cheese                   4x250g,10,,10.99,0.00%,109.9,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,145917,Heinz Vegan Mayonnaise              5Ltr,1,,16.12,0.00%,16.12,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,4381,LaBo 10 Flour Tortillas           4x18,4,,11.58,0.00%,46.32,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,4300,LaBo Naan Bread                 24x100g,6,,8.7,0.00%,52.2,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,450381,Loaf Brown Medium              6xEach PK,1,,9.93,0.00%,9.93,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,450382,Loaf Brown Thick               6xEach PK,1,,9.93,0.00%,9.93,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,149957,Meadowland Double 1x1ltr,6,,2.99,0.00%,17.94,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,106616,Pinguin Supersweet Sweetcorn      1x10kg,1,,23.68,0.00%,23.68,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,13381,Red Kidney Beans in water 1x2.5kg,18,,2.77,0.00%,49.86,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,118225,Royal Crw BlackTurtle Bean n Wtr 1x2.5kg,18,,2.87,0.00%,51.66,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,526841,Set Soured Cream                   1x1kg,3,,4.31,0.00%,12.93,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,89843,Stainless Steel Scourers 40g 824/40 1x10,1,,4.17,20.00%,4.17,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,74048,Sysco Classc Mat White Cheddar Grt 5x1kg,2,,37.79,0.00%,75.58,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,6437,Sysco Classic Chop Toms in Juice   2.5kg,18,,3.39,0.00%,61.02,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,5946,Sysco Classic Cornflour         1x3.5kg,3,,7.6,0.00%,22.8,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,4762,Sysco Classic Cut Beans            2.5kg,5,,5.25,0.00%,26.25,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,4758,Sysco Classic Sliced Green Beans   2.5kg,2,,8.63,0.00%,17.26,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,28326,Sysco Classic Tomato Paste 1x800g (KC1),12,,3.88,0.00%,46.56,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,33351,Sysco Essential Medium Cut Chip 4x2.27kg,4,,12.45,0.00%,49.8,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,136748,Sysco Lemon Juice                 1x1ltr,4,,2.01,0.00%,8.04,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,136749,Sysco Lime Juice                1x1ltr,4,,2.01,0.00%,8.04,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,33947,Sysco Premium Petit Pois           1.5kg,2,,5.9,0.00%,11.8,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,135327,Tofoo Co Organic Naked Tofu        1x1kg,10,,5.68,0.00%,56.8,Other food,Other food,,Invoice CSV,
2024-07-23,9335024882,INVOICE,109628,White Quinoa                       1x1kg,5,,10.72,0.00%,53.6,Other food,Other food,,Invoice CSV,
2024-07-25,9335026185,INVOICE,136157,Ardo Avocado Halves                1x1kg,6,,6.49,0.00%,38.94,Other food,Other food,,Invoice CSV,
2024-07-25,9335026185,INVOICE,31817,LaBo Banqueting Roll Selection      3x25,3,,15.62,0.00%,46.86,Other food,Other food,,Invoice CSV,
2024-07-25,9335026185,INVOICE,113734,Schar Ciabatta Roll GF 1000030402 6x200g,2,,13.89,0.00%,27.78,Other food,Other food,,Invoice CSV,
2024-07-25,9335026186,INVOICE,86647,Baking Parch Refill45cmx50m(cs)21C32 1x3,1,,32.32,20.00%,32.32,Other food,Other food,,Invoice CSV,
2024-07-25,9335026186,INVOICE,71731,Brake Mature Ched Cheese Slice    1x500g,6,,4.43,0.00%,26.58,Other food,Other food,,Invoice CSV,
2024-07-25,9335026186,INVOICE,301,Brakes Caster Sugar               1x25kg,1,,36.38,0.00%,36.38,Other food,Other food,,Invoice CSV,
2024-07-25,9335026186,INVOICE,29379,Brakes Honey Portions            100x20g,1,,18.93,0.00%,18.93,Other food,Other food,,Invoice CSV,
2024-07-25,9335026186,INVOICE,78252,Butter Portions                    6x100,1,,34.09,0.00%,34.09,Other food,Other food,,Invoice CSV,
2024-07-25,9335026186,INVOICE,2911,Hartleys Assorted Jam Portions   100x20g,2,,12.52,0.00%,25.04,Other food,Other food,,Invoice CSV,
2024-07-25,9335026186,INVOICE,350101,Icing Sugar (310)                  1x3kg,1,,6.22,0.00%,6.22,Other food,Other food,,Invoice CSV,
2024-07-25,9335026186,INVOICE,2351,Instant Dried Yeast               1x500g,1,,4.67,0.00%,4.67,Other food,Other food,,Invoice CSV,
2024-07-25,9335026186,INVOICE,36104,Kelloggs Crunchy Nut Cornflakes   4x500g,1,,12.3,0.00%,12.3,Other food,Other food,,Invoice CSV,
2024-07-25,9335026186,INVOICE,124867,Kikkoman Tamari G/F Soy Sauce     1x1Ltr,6,,5.54,0.00%,33.24,Other food,Other food,,Invoice CSV,
2024-07-25,9335026186,INVOICE,150850,Lyles Maple Syrup               1x2.80kg,4,,7.98,0.00%,31.92,Other food,Other food,,Invoice CSV,
2024-07-25,9335026186,INVOICE,135538,Panko Breadcrumbs                1x3.5kg,1,,13.1,0.00%,13.1,Other food,Other food,,Invoice CSV,
2024-07-25,9335026186,INVOICE,136539,Quaker Oat Raisin Granola        10x500g,1,,20.73,0.00%,20.73,Other food,Other food,,Invoice CSV,
2024-07-27,9335027273,INVOICE,187060,Cocont Col Double Cream  6x400g,1,,16.91,0.00%,16.91,Other food,Other food,,Invoice CSV,
2024-07-27,9335027273,INVOICE,2041,LaBo Double Chocolate Doughnuts    1x40,3,,13.03,0.00%,39.09,Other food,Other food,,Invoice CSV,
2024-07-27,9335027274,INVOICE,115072,Amoy Coconut Milk (85833)       12x400ml,2,,25.48,0.00%,50.96,Other food,Other food,,Invoice CSV,
2024-07-27,9335027275,INVOICE,115072,Amoy Coconut Milk (85833)       12x400ml,4,,25.48,0.00%,101.92,Other food,Other food,,Invoice CSV,
2024-07-27,9335027275,INVOICE,187060,Cocont Col Double Cream  6x400g,1,,16.91,0.00%,16.91,Other food,Other food,,Invoice CSV,
2024-07-27,9335027275,INVOICE,103171,Maggi Coconut Milk Powder          1x1kg,4,,11.37,0.00%,45.48,Other food,Other food,,Invoice CSV,
2024-07-27,9335027276,INVOICE,33583,Sysco Classic Ground Ginger       1x400g,1,,6.69,0.00%,6.69,Other food,Other food,,Invoice CSV,
2024-07-27,9335027276,INVOICE,136748,Sysco Lemon Juice                 1x1ltr,6,,2.01,0.00%,12.06,Other food,Other food,,Invoice CSV,
2024-07-27,9335027277,INVOICE,26941,Brakes Golden Syrup Poly  7.26kg,1,,19.14,0.00%,19.14,Other food,Other food,,Invoice CSV,
2024-07-27,9335027277,INVOICE,6039,Brakes Green Lentils               1x3kg,2,,8.26,0.00%,16.52,Other food,Other food,,Invoice CSV,
2024-07-27,9335027277,INVOICE,34020,Brakes Self Raising Flour         1x10kg,1,,14.46,0.00%,14.46,Other food,Other food,,Invoice CSV,
2024-07-27,9335027277,INVOICE,350157,Brakes Squeezy Clear Honey (86120)  680g,4,,7.12,0.00%,28.48,Other food,Other food,,Invoice CSV,
2024-07-27,9335027277,INVOICE,187060,Cocont Col Double Cream  6x400g,1,,16.91,0.00%,16.91,Other food,Other food,,Invoice CSV,
2024-07-27,9335027277,INVOICE,150305,Hellmanns Vegan Mayonnaise         1x5lt,1,,23.99,0.00%,23.99,Other food,Other food,,Invoice CSV,
2024-07-27,9335027277,INVOICE,115400,Kelloggs Coco Pops Bag Pak        4x500g,1,,13.53,0.00%,13.53,Other food,Other food,,Invoice CSV,
2024-07-27,9335027277,INVOICE,120075,Nescafe Original Decaff Stick   800x1.2g,1,,41.75,0.00%,41.75,Other food,Other food,,Invoice CSV,
2024-07-27,9335027277,INVOICE,100439,Noels Bicarbonate Of Soda         1x900g,2,,3.3,0.00%,6.6,Other food,Other food,,Invoice CSV,
2024-07-27,9335027277,INVOICE,74897,Salad Cheese                        400g,2,,5.75,0.00%,11.5,Other food,Other food,,Invoice CSV,
2024-07-27,9335027277,INVOICE,74048,Sysco Classc Mat White Cheddar Grt 5x1kg,1,,37.79,0.00%,37.79,Other food,Other food,,Invoice CSV,
2024-07-27,9335027277,INVOICE,35023,Sysco Classic Baking Powder       1x800g,1,,5.32,0.00%,5.32,Other food,Other food,,Invoice CSV,
2024-07-27,9335027277,INVOICE,135327,Tofoo Co Organic Naked Tofu        1x1kg,20,,5.68,0.00%,113.6,Other food,Other food,,Invoice CSV,
2024-07-27,9335027277,INVOICE,74088,Unsalted Butter   (70055)        20x250g,1,,42.47,0.00%,42.47,Other food,Other food,,Invoice CSV,
2024-07-27,9335027277,INVOICE,86874,Vanilla Essence                  1x500ml,2,,5.32,0.00%,10.64,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,4748,Brake Broccoli Florets 40/60(350033) 2kg,4,,4.8,0.00%,19.2,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,70215,Brake Double Cream Fresh  RT    1x2.27L,3,,8.29,0.00%,24.87,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,106727,Brakes Sliced Jalapeno Peppers     1x1kg,3,,2.37,0.00%,7.11,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,135232,Bridor Vegan RTB Orange HNut Crown  1x48,1,,26.49,0.00%,26.49,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,135231,Bridor Vegan RTB Vanilla HNut Crown 1x48,1,,26.7,0.00%,26.7,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,350103,Dark Brown Soft Sugar (106063)     1x3kg,2,,11.87,0.00%,23.74,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,67485,Delifrance Vegan Croissant (19401)  1x56,4,,21.99,0.00%,87.96,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,149038,DrSchar GF & V White Sandwich Loaf   1x6,1,,26.92,0.00%,26.92,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,24762,Fairtrade Demerera Sugar Sticks   1x1000,3,,19.29,0.00%,57.87,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,183993,GF & Vegan White Rolls          65gx30,1,,26.56,0.00%,26.56,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,115400,Kelloggs Coco Pops Bag Pak        4x500g,1,,13.53,0.00%,13.53,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,149957,Meadowland Double 1x1ltr,6,,4.53,0.00%,27.18,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,74897,Salad Cheese                        400g,2,,5.75,0.00%,11.5,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,526841,Set Soured Cream                   1x1kg,2,,4.31,0.00%,8.62,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,74046,Sysco Classc Grtd Mild Whte Cheddr 5x1kg,1,,37.39,0.00%,37.39,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,22053,Sysco Classc Mozz Shredded Cheese  1x2kg,6,,13.31,0.00%,79.86,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,33592,Sysco Classic Oregano             1x100g,6,,3.16,0.00%,18.96,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,33585,Sysco Classic Paprika Pepper  1x480g,6,,4.1,0.00%,24.6,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,134289,Sysco Classic Smoked Paprika  1x450g,3,,4.1,0.00%,12.3,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,129927,Sysco ClassicOlive Pomace Oil Blend 5ltr,2,,16.98,0.00%,33.96,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,88427,Tetley Decaf DfwString Envelopes 6x25,1,,9.99,0.00%,9.99,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,151141,Tetley Mixed Variety String Tag   6x25,2,,9.99,0.00%,19.98,Other food,Other food,,Invoice CSV,
2024-07-30,9335027920,INVOICE,74088,Unsalted Butter   (70055)        20x250g,1,,42.47,0.00%,42.47,Other food,Other food,,Invoice CSV,
2024-07-30,9335027921,INVOICE,149914,Granarolo Grtd Italian Hrd Chse 1x500g,3,,7.99,0.00%,23.97,Other food,Other food,,Invoice CSV,
2024-07-30,9335027921,INVOICE,84472,Tilda Arborio Risotto Rice         1x5Kg,1,,18.5,0.00%,18.5,Other food,Other food,,Invoice CSV,
2024-08-03,9335029832,INVOICE,5952,Brakes Dried Chick Peas            1x3kg,3,,10.94,0.00%,32.82,Other food,Other food,,Invoice CSV,
2024-08-03,9335029832,INVOICE,34018,Brakes Plain Flour    1x10kg,2,,16.34,0.00%,32.68,Other food,Other food,,Invoice CSV,
2024-08-03,9335029832,INVOICE,19510,CHL Flora Portions(22927)        200x10g,1,,23.18,0.00%,23.18,Other food,Other food,,Invoice CSV,
2024-08-03,9335029832,INVOICE,67485,Delifrance Vegan Croissant (19401)  1x56,3,,21.99,0.00%,65.97,Other food,Other food,,Invoice CSV,
2024-08-03,9335029832,INVOICE,71402,Flora Original Spread              1x2kg,1,,9.35,0.00%,9.35,Other food,Other food,,Invoice CSV,
2024-08-03,9335029832,INVOICE,85753,KTC Vegetable Cooking Oil        1x20ltr,1,,26.85,0.00%,26.85,Other food,Other food,,Invoice CSV,
2024-08-03,9335029832,INVOICE,31817,LaBo Banqueting Roll Selection      3x25,3,,15.62,0.00%,46.86,Other food,Other food,,Invoice CSV,
2024-08-03,9335029832,INVOICE,4300,LaBo Naan Bread                 24x100g,5,,8.7,0.00%,43.5,Other food,Other food,,Invoice CSV,
2024-08-03,9335029832,INVOICE,149957,Meadowland Double 1x1ltr,6,,4.53,0.00%,27.18,Other food,Other food,,Invoice CSV,
2024-08-03,9335029832,INVOICE,10515,Migi 2Ply Blue Centrfeed 300sht 120m 1x6,2,,9.79,20.00%,19.58,Other food,Other food,,Invoice CSV,
2024-08-03,9335029832,INVOICE,106616,Pinguin Supersweet Sweetcorn      1x10kg,1,,23.68,0.00%,23.68,Other food,Other food,,Invoice CSV,
2024-08-03,9335029832,INVOICE,136539,Quaker Oat Raisin Granola        10x500g,1,,20.73,0.00%,20.73,Other food,Other food,,Invoice CSV,
2024-08-03,9335029832,INVOICE,132404,Royal Crown Chick Peas in Water  1x2.5kg,6,,3.23,0.00%,19.38,Other food,Other food,,Invoice CSV,
2024-08-03,9335029832,INVOICE,6437,Sysco Classic Chop Toms in Juice   2.5kg,18,,3.39,0.00%,61.02,Other food,Other food,,Invoice CSV,
2024-08-03,9335029832,INVOICE,28326,Sysco Classic Tomato Paste 1x800g (KC1),6,,3.88,0.00%,23.28,Other food,Other food,,Invoice CSV,
2024-08-03,9335029832,INVOICE,75805,Wholesome Farms HF Greek Style Yog 1x5kg,3,,17.31,0.00%,51.93,Other food,Other food,,Invoice CSV,
2024-08-06,9335030231,INVOICE,71731,Brake Mature Ched Cheese Slice    1x500g,4,,4.43,0.00%,17.72,Other food,Other food,,Invoice CSV,
2024-08-06,9335030231,INVOICE,3840,Brake Whole Spinach Ptn (350038)   2.5kg,4,,6.18,0.00%,24.72,Other food,Other food,,Invoice CSV,
2024-08-06,9335030231,INVOICE,35379,Brakes Tortilla Chips            14x475g,1,,25.04,0.00%,25.04,Other food,Other food,,Invoice CSV,
2024-08-06,9335030231,INVOICE,127384,Burns Kit in Compact Aura Box 1 x 1,1,,11.99,20.00%,11.99,Other food,Other food,,Invoice CSV,
2024-08-06,9335030231,INVOICE,67485,Delifrance Vegan Croissant (19401)  1x56,3,,21.99,0.00%,65.97,Other food,Other food,,Invoice CSV,
2024-08-06,9335030231,INVOICE,110704,FirstAid All Blue Kit 20P HSE       1x1,1,,14.99,20.00%,14.99,Other food,Other food,,Invoice CSV,
2024-08-06,9335030231,INVOICE,74090,GVD American Style Cream Cheese 1x2kg,3,,14.03,0.00%,42.09,Other food,Other food,,Invoice CSV,
2024-08-06,9335030231,INVOICE,4300,LaBo Naan Bread                 24x100g,3,,8.7,0.00%,26.1,Other food,Other food,,Invoice CSV,
2024-08-06,9335030231,INVOICE,3625,"LaBo Sesame Seed Bun 5            1x48""",1,,8.2,0.00%,8.2,Other food,Other food,,Invoice CSV,
2024-08-06,9335030231,INVOICE,110930,Paneer Cheese                      900g,6,,7.32,0.00%,43.92,Other food,Other food,,Invoice CSV,
2024-08-06,9335030231,INVOICE,526841,Set Soured Cream                   1x1kg,2,,4.31,0.00%,8.62,Other food,Other food,,Invoice CSV,
2024-08-06,9335030231,INVOICE,133965,Sheese Original Spread            6x255g,1,,14.25,0.00%,14.25,Other food,Other food,,Invoice CSV,
2024-08-06,9335030231,INVOICE,74048,Sysco Classc Mat White Cheddar Grt 5x1kg,1,,37.79,0.00%,37.79,Other food,Other food,,Invoice CSV,
2024-08-06,9335030231,INVOICE,186,Sysco Classic  Baked Beans 2.62kg (KC3),6,,3.89,0.00%,23.34,Other food,Other food,,Invoice CSV,
2024-08-06,9335030231,INVOICE,129927,Sysco ClassicOlive Pomace Oil Blend 5ltr,1,,16.98,0.00%,16.98,Other food,Other food,,Invoice CSV,
2024-08-06,9335030231,INVOICE,74088,Unsalted Butter   (70055)        20x250g,1,,42.47,0.00%,42.47,Other food,Other food,,Invoice CSV,
2024-08-06,9335030231,INVOICE,133532,Violife Original Creamy       1x200g,2,,2.01,0.00%,4.02,Other food,Other food,,Invoice CSV,
2024-08-06,9335030231,INVOICE,131602,Violife Original Sliced          1x200g,3,,2.11,0.00%,6.33,Other food,Other food,,Invoice CSV,
2024-08-08,9335031479,INVOICE,115072,Amoy Coconut Milk (85833)       12x400ml,3,,25.48,0.00%,76.44,Other food,Other food,,Invoice CSV,
